timestamp,frame_index,structural_dx_pixels,structural_dy_pixels,structural_displacement_pixels,velocity_x_pixels_s,velocity_y_pixels_s,velocity_magnitude_pixels_s,acceleration_x_pixels_s2,acceleration_y_pixels_s2,acceleration_magnitude_pixels_s2,optical_dominant_frequency_hz,valid_feature_count,tracking_quality,camera_fps
104227.8084,197,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7629,19,GOOD,30.6350
104227.8406,198,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7592,19,GOOD,30.4934
104227.8719,199,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7556,19,GOOD,30.5173
104227.9131,200,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7509,19,GOOD,30.1990
104227.9502,201,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7467,19,GOOD,30.0034
104227.9764,202,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7438,19,GOOD,30.0227
104228.0100,203,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7401,19,GOOD,30.4811
104228.0404,204,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7368,19,GOOD,30.4756
104228.0674,205,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7339,19,GOOD,30.5825
104228.0971,206,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7307,19,GOOD,30.6892
104228.1467,207,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7255,19,GOOD,30.0036
104228.1766,208,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7223,19,GOOD,30.0227
104228.2089,209,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7190,19,GOOD,30.0140
104228.2395,210,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7158,19,GOOD,30.2507
104228.2713,211,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7126,19,GOOD,30.1349
104228.3056,212,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7091,19,GOOD,30.5875
104228.3342,213,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7063,19,GOOD,30.5716
104228.3655,214,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7031,19,GOOD,30.6638
104228.3958,215,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7002,19,GOOD,30.6548
104228.4423,216,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6956,19,GOOD,30.2298
104228.4730,217,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6927,19,GOOD,30.0992
104228.5040,218,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6897,19,GOOD,30.1902
104228.5386,219,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6864,19,GOOD,30.0390
104228.5670,220,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6838,19,GOOD,30.1916
104228.5988,221,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6808,19,GOOD,30.1853
104228.6311,222,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6778,19,GOOD,30.6229
104228.6602,223,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6752,19,GOOD,30.9024
104228.7091,224,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6707,19,GOOD,30.1129
104228.7425,225,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6677,19,GOOD,29.9577
104228.7715,226,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6652,19,GOOD,30.1106
104228.8025,227,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6624,19,GOOD,30.1500
104228.8318,228,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6599,19,GOOD,30.2137
104228.8627,229,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7886,19,GOOD,30.5377
104228.8932,230,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7855,19,GOOD,30.7554
104228.9374,231,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7810,19,GOOD,30.1776
104228.9680,232,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7779,19,GOOD,30.2728
104229.0014,233,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7745,19,GOOD,30.1778
104229.0331,234,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7714,19,GOOD,30.0318
104229.0644,235,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7683,19,GOOD,29.9802
104229.0970,236,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7651,19,GOOD,30.5171
104229.1301,237,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7619,19,GOOD,30.4144
104229.1587,238,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7591,19,GOOD,30.5334
104229.1916,239,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7560,19,GOOD,30.4600
104229.2232,240,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7530,19,GOOD,30.4678
104229.2665,241,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7489,19,GOOD,30.1779
104229.3048,242,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7453,19,GOOD,29.8759
104229.3290,243,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7431,19,GOOD,30.0980
104229.3592,244,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7403,19,GOOD,30.1026
104229.3912,245,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7374,19,GOOD,30.5597
104229.4233,246,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7345,19,GOOD,30.5154
104229.4547,247,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7317,19,GOOD,30.5052
104229.4845,248,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7291,19,GOOD,30.6592
104229.5164,249,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7262,19,GOOD,30.5476
104229.5645,250,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7220,19,GOOD,30.0316
104229.5949,251,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7194,19,GOOD,30.0883
104229.6253,252,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7168,19,GOOD,30.0502
104229.6571,253,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7141,19,GOOD,30.5909
104229.6883,254,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7114,19,GOOD,30.6631
104229.7208,255,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7087,19,GOOD,30.5483
104229.7551,256,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7058,19,GOOD,30.4410
104229.7841,257,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7034,19,GOOD,30.4517
104229.8182,258,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7006,19,GOOD,30.3516
104229.8613,259,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6971,19,GOOD,29.9533
104229.8926,260,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6946,19,GOOD,30.3614
104229.9246,261,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6920,19,GOOD,30.3153
104229.9569,262,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6895,19,GOOD,30.3483
104229.9880,263,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6870,19,GOOD,30.3702
104230.0220,264,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6844,19,GOOD,30.2852
104230.0521,265,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6820,19,GOOD,30.3642
104230.0799,266,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6799,19,GOOD,30.5337
104230.1121,267,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6774,19,GOOD,30.4180
104230.1603,268,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6737,19,GOOD,29.9374
104230.1903,269,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6715,19,GOOD,29.9869
104230.2198,270,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6693,19,GOOD,30.4220
104230.2516,271,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6669,19,GOOD,30.6299
104230.2843,272,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6645,19,GOOD,30.3567
104230.3232,273,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6616,19,GOOD,30.0820
104230.3480,274,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6598,0,LOST,30.3090
104230.3981,275,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6562,0,LOST,29.7494
104230.4440,276,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6529,0,LOST,29.3134
104230.4754,277,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6507,0,LOST,29.2673
104230.5066,278,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6485,0,LOST,29.2858
104230.5384,279,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6463,0,LOST,29.7769
104230.5681,280,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6442,0,LOST,29.7985
104230.6022,281,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6419,0,LOST,29.6858
104230.6378,282,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6394,0,LOST,29.5707
104230.6720,283,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6371,0,LOST,29.4781
104230.7079,284,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6347,0,LOST,29.3778
104230.7474,285,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6321,0,LOST,29.2267
104230.7924,286,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6291,0,LOST,28.7612
104230.8350,287,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6263,0,LOST,28.5202
104230.8762,288,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7275,0,LOST,28.5742
104230.9108,289,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7249,0,LOST,28.4811
104230.9427,290,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7225,0,LOST,28.4835
104230.9753,291,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7201,0,LOST,28.4756
104231.0104,292,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7175,0,LOST,28.3647
104231.0417,293,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7152,0,LOST,28.4385
104231.0725,294,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7130,0,LOST,28.4196
104231.1053,295,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7106,0,LOST,28.2814
104231.1394,296,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7081,0,LOST,28.2284
104231.1734,297,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7057,0,LOST,28.6229
104231.2049,298,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7035,0,LOST,28.5824
104231.2382,299,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7011,0,LOST,28.4746
104231.2715,300,0.0000,0.0000,25.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6988,0,LOST,28.4338
